"id","name","type","latitude","longitude"
"1237950019","Foster Wheeler Substation","generation","40.81103029661387","-76.45263636802997"
"1318997586",NULL,"unspecified","40.80334434004867","-76.4497386737724"
"608105684","Mount Carmel Substation","minor_distribution","40.79224973159113","-76.41083902161682"
"1214064673","Cleveland Substation","minor_distribution","40.880469140912744","-76.4848049965906"
"1215197675","Bear Gap Substation","distribution","40.84218610053812","-76.46759729994498"
"183642349","Columbia Substation","unspecified","41.00232377200603","-76.50692218518341"
"1214071633","Magee Carpet Substation","industrial","40.99449971520356","-76.45913578346526"
"1214071635","West Bloomsburg Substation","minor_distribution","40.9953205547639","-76.45761968108093"
"863361787","Mountain Top Substation","generation","41.484741167049386","-76.08550033314944"
"1303967057","Dallas Substation","minor_distribution","41.34071094402081","-75.967300136268"
"1303967056",NULL,"minor_distribution","41.37437524641726","-75.98926139461938"
"1303967069","Huntsville Substation","minor_distribution","41.33339124200539","-75.98823604737753"
"117319566","Mountain Substation","distribution","41.264695877812294","-75.96550134557266"
"416486398",NULL,"unspecified","41.243062810953035","-75.93388226036564"
"442527212","Parrish Substation","minor_distribution","41.23315560066519","-75.90236804994952"
"1087772537","Kingston Substation","minor_distribution","41.26831220335636","-75.89711906240417"
"136778764",NULL,"minor_distribution","41.27707107449838","-75.91206739629796"
"1303967053","Glenview Substation","minor_distribution","41.331744786680204","-75.93833930438124"
"117319563","Swoyersville Substation","minor_distribution","41.29546513372039","-75.88463545402445"
"733435586","Exeter Substation","minor_distribution","41.32242838514744","-75.8221210044343"
"765262737",NULL,"minor_distribution","41.40078843429868","-75.50835430306618"
"1160595716",NULL,"unspecified","41.43552634934495","-75.60353549840823"
"828128751",NULL,"minor_distribution","41.43978868663861","-75.60196246891752"
"1234970788","Suburban Substation","minor_distribution","41.41726007313431","-75.64879621645203"
"1234739431","Moscow Substation","minor_distribution","41.348176225807464","-75.5234310660983"
"1234661892","Gouldsboro Substation","minor_distribution","41.2516709666285","-75.43518839039257"
"706520376","Pocono Substation","distribution","41.28705061795923","-75.4505440195595"
"1234700025",NULL,"minor_distribution","41.27352955051414","-75.3787321999906"
"618125892","North Coolbaugh Substation","minor_distribution","41.22824992536901","-75.36694469011147"
"513087225",NULL,"industrial","41.19132615114552","-75.42714221673496"
"618116666","Pocono Farms Substation","minor_distribution","41.167781122550245","-75.35931850750099"
"508244038","Lake Naomi Substation","minor_distribution","41.115283482444696","-75.42744030588274"
"618124693","Long Pond Substation","minor_distribution","41.10090310894854","-75.40848107467046"
"618126643","Camelback Substation","minor_distribution","41.05054860518853","-75.36119897623611"
"310577941","Jackson Substation","distribution","41.034613798359786","-75.37978240043924"
"618112521","Wagners Substation","unspecified","41.117246523589344","-75.51991058799497"
"831364195","Lake Harmony Substation","minor_distribution","41.04955142738782","-75.6136963749163"
"1017243634","Jack Frost Substation","minor_distribution","41.08787564962797","-75.63088931644175"
"706520378","Acahela Substation","distribution","41.14652942809847","-75.63728869265339"
"310596442","Arrowhead Substation","minor_distribution","41.15612087273666","-75.5864443343632"
"735053606","Bear Creek Substation","minor_distribution","41.205972094971024","-75.7896995831621"
"984040896","Palooka Substation","distribution","41.19797814872556","-75.84455075406724"
"117588029","Wilkes-Barre Substation","unspecified","41.20280469707988","-75.90006283666715"
"117588011",NULL,"minor_distribution","41.2115663009606","-75.9278446499154"
"1228462718","Siegfried Substation","distribution","40.71243428485584","-75.51422512044061"
"9529376","Siegfried Substation","unspecified","40.71312787425722","-75.51812024474806"
"190528425",NULL,"unspecified","40.688850550077554","-75.50580244187485"
"190138660","Egypt Substation","minor_distribution","40.680247450550716","-75.53912854993062"
"190528422","Mickleys Substation","minor_distribution","40.63999432585596","-75.49877321171488"
"190096546","Catasauqua Substation","minor_distribution","40.65156749598326","-75.46471391210812"
"190096549","East Allentown Substation","yes","40.632498721741044","-75.43355662566552"
"190096552","AT&T Substation","unspecified","40.62939754444788","-75.44933058640052"
"189985063","North Bethlehem Substation","minor_distribution","40.67323835100694","-75.40750111514066"
"201132240","East Texas Substation","minor_distribution","40.54613350062932","-75.56614490002062"
"198495894","Trexlertown Substation","minor_distribution","40.556658903031085","-75.60485609252406"
"201132231",NULL,"industrial","40.55477080054262","-75.60390694996023"
"740859250","Auburn Substation","minor_distribution","40.60635591681722","-76.09915824435858"
"1238912087","Aluminum Substation","industrial","40.63021985717982","-76.18916187594739"
"740859253","Cresson Substation","minor_distribution","40.62499893030348","-76.1848467393498"
"617277499","Schuylkill Haven Substation","minor_distribution","40.63095670281645","-76.17850005308149"
"430065843","Marlin Substation","minor_distribution","40.67899789526113","-76.23256261682472"
"736717061","Fishbach Substation","minor_distribution","40.69144722761797","-76.2164260366785"
"795028001","Reading Anthracite Substation","industrial","40.71216627610423","-76.21018163699729"
"430065846","Port Carbon Substation","minor_distribution","40.70183090273188","-76.17079754547935"
"281356451",NULL,"minor_distribution","40.77526266816438","-76.22725804173223"
"183642359","Frackville Substation","distribution","40.777431523849884","-76.24541472892967"
"613956423","Highbridge Substation","minor_distribution","40.73627034369862","-76.29362942319631"
"795035926",NULL,"unspecified","40.72189450401023","-76.2605025567107"
"795035927",NULL,"unspecified","40.72188555367895","-76.26021749514938"
"613959304","Cass Substation","minor_distribution","40.703753298796194","-76.2524260099871"
"1238996529","Oak Hill Substation","yes","40.70574100543211","-76.25502260404882"
"1238996530","Primrose Substation","industrial","40.68086573968446","-76.24866377746935"
"1238203726","Fountain Springs Substation","minor_distribution","40.76725117224763","-76.31475051571628"
"1238111469","Mowery Substation","minor_distribution","40.75616807172717","-76.40377038073574"
"1239276272","Gowen City Substation","minor_distribution","40.74301851339295","-76.49639241778341"
"183785852","Eldred Substation","distribution","40.728673791116165","-76.44153152387645"
"1239005671","Commonwealth Landfill Substation","industrial","40.64745096712511","-76.42160062236428"
"1080966321",NULL,"yes","40.63337664718791","-76.39380717220858"
"619314915","Frailey Substation","minor_distribution","40.62261970762014","-76.42472303178265"
"1239001574",NULL,"generation","40.6186680537761","-76.45030732997076"
"613462287","Hegins Substation","minor_distribution","40.64192897002634","-76.4948318897083"
"619000150","Pine Grove Substation","minor_distribution","40.5622319006648","-76.37101965006747"
"740860740",NULL,"unspecified","40.55792238445581","-76.38899619685976"
"1246764005",NULL,"unspecified","40.44372349788996","-76.4110356192581"
"1246764000","Fredericksburg Substation","minor_distribution","40.42941249926564","-76.4425222339447"
"1036555039","Lickdale Substation","minor_distribution","40.4445488937507","-76.51135302930717"
"1086285939","Cleona Substation","unspecified","40.33818054792163","-76.48772986752266"
"1218144213","West Lebanon Substation","unspecified","40.34137005370969","-76.43988083678394"
"1247029741","Belmont Substation","minor_distribution","40.352826851166114","-76.42599222667178"
"183785849","North Lebanon Substation","distribution","40.375748231856484","-76.43576342230695"
"1211131335","3rd & Green Substation","unspecified","40.34159821276097","-76.4161229053674"
"1218144214","5th and Greeen Substation","unspecified","40.341840748283346","-76.40401411331882"
"183785846","AES Ironwood Substation","generation","40.35110084412773","-76.3669959561758"
"1218144212","Frystown Substation","unspecified","40.4491715258644","-76.34686759269394"
"1247029747","Rehrersburg Substation","minor_distribution","40.441932950360616","-76.27410794999055"
"1247064149","Stouchsburg Substation","minor_distribution","40.38253418025478","-76.24347055804895"
"875340105","Myerstown Substation","minor_distribution","40.36751465054786","-76.29895920000362"
"875340103",NULL,"unspecified","40.36525877235668","-76.31250163598709"
"1242402722","Lavino Substation","minor_distribution","40.35291604356798","-76.19397391964696"
"1242402729","Robesonia Substation","minor_distribution","40.3510606072643","-76.14081794001086"
"650729717","Northkill Substation","distribution","40.44707274731797","-76.12923640326821"
"489795231","Bernville Substation","minor_distribution","40.45117929717408","-76.14025470550848"
"583972907",NULL,"unspecified","40.55668525041636","-75.99148025002972"
"1238843271","Panther Creek Hill Road Substation","distribution","40.545968850495946","-75.9896723999925"
